ansatz,block,case,v_m_per_s,lambda_ueV,geometry,dP_v,dchi_phi
A_pocket,1,case_ii_edge,5.0,1.0,baseline,0.002660548530834965,0.010546205541123316
A_pocket,1,case_ii_edge,5.0,1.0,depth_nm+,0.00019372862512263833,0.0034120597367838235
A_pocket,1,case_ii_edge,5.0,1.0,depth_nm-,-0.0007063070211135031,-0.004279477638123863
A_pocket,1,case_ii_edge,5.0,1.0,half_x_nm+,0.0011330521839014382,0.0034233008226172146
A_pocket,1,case_ii_edge,5.0,1.0,half_x_nm-,0.0008419438057811063,0.005667582578563396
A_pocket,1,case_ii_edge,5.0,1.0,half_z_nm+,0.0016350266971685845,0.006564145416966927
A_pocket,1,case_ii_edge,5.0,1.0,half_z_nm-,-0.00041094077738040857,-0.0026969771910251294
A_pocket,1,case_ii_edge,5.0,1.0,period_nm+,-0.0012892435214896802,-0.006287183746809727
A_pocket,1,case_ii_edge,5.0,1.0,period_nm-,0.0003573897990418948,8.851574439902067e-05
A_pocket,1,case_ii_edge,10.0,0.5,baseline,3.537950075300708e-05,-0.00024383676957687173
A_pocket,1,case_ii_edge,10.0,0.5,depth_nm+,-0.00019133250106318465,-0.0008685042864719217
A_pocket,1,case_ii_edge,10.0,0.5,depth_nm-,-0.00010152994191275737,-2.0386726577795167e-05
A_pocket,1,case_ii_edge,10.0,0.5,half_x_nm+,-0.00013717887087772232,0.00025827752794654185
A_pocket,1,case_ii_edge,10.0,0.5,half_x_nm-,4.915350511367801e-05,0.0003910278854427074
A_pocket,1,case_ii_edge,10.0,0.5,half_z_nm+,9.827098262494595e-05,-8.322845916378108e-05
A_pocket,1,case_ii_edge,10.0,0.5,half_z_nm-,0.00010574763598516623,5.1789572882005724e-05
A_pocket,1,case_ii_edge,10.0,0.5,period_nm+,0.00025310163544944517,0.00011489586773118232
A_pocket,1,case_ii_edge,10.0,0.5,period_nm-,2.088987526352665e-05,1.192075643469988e-06
A_pocket,1,case_ii_edge,10.0,1.0,baseline,0.00024510213694365485,-0.0008728708110184238
A_pocket,1,case_ii_edge,10.0,1.0,depth_nm+,-0.0007939975729622656,-0.004044229537059296
A_pocket,1,case_ii_edge,10.0,1.0,depth_nm-,-0.0004197949841632659,-0.0002545489811757451
A_pocket,1,case_ii_edge,10.0,1.0,half_x_nm+,-0.0005863122942694025,0.0006518620685580373
A_pocket,1,case_ii_edge,10.0,1.0,half_x_nm-,0.00017093522661972005,0.0016047431921205266
A_pocket,1,case_ii_edge,10.0,1.0,half_z_nm+,0.0004934527969199069,-6.359293837973623e-05
A_pocket,1,case_ii_edge,10.0,1.0,half_z_nm-,0.00047096720914632795,0.0003981643695513404
A_pocket,1,case_ii_edge,10.0,1.0,period_nm+,0.0010358012939665207,0.0007645234099564503
A_pocket,1,case_ii_edge,10.0,1.0,period_nm-,6.730171077294102e-05,1.3043925937660669e-05
A_pocket,1,case_ii_edge,20.0,0.5,baseline,-7.140968450265392e-07,-5.086536763280851e-05
A_pocket,1,case_ii_edge,20.0,0.5,depth_nm+,-3.798640333687285e-06,-7.052638701079972e-05
A_pocket,1,case_ii_edge,20.0,0.5,depth_nm-,6.351423261306138e-06,1.0925699412758783e-06
A_pocket,1,case_ii_edge,20.0,0.5,half_x_nm+,3.141954344183448e-06,2.645262030515072e-05
A_pocket,1,case_ii_edge,20.0,0.5,half_x_nm-,-2.3622523633898447e-05,-1.768800643148216e-05
A_pocket,1,case_ii_edge,20.0,0.5,half_z_nm+,-2.9938493126065342e-05,-7.220987401289e-05
A_pocket,1,case_ii_edge,20.0,0.5,half_z_nm-,-1.6914046318896453e-05,-3.129105253532084e-05
A_pocket,1,case_ii_edge,20.0,0.5,period_nm+,-2.797171501698649e-05,-4.214125847914595e-05
A_pocket,1,case_ii_edge,20.0,0.5,period_nm-,-5.248422130762868e-06,-2.7383086828730043e-08
A_pocket,1,case_ii_edge,20.0,1.0,baseline,-4.885993276304568e-05,-0.00023003473288522175
A_pocket,1,case_ii_edge,20.0,1.0,depth_nm+,-5.231460483733248e-05,-0.0003490347114921688
A_pocket,1,case_ii_edge,20.0,1.0,depth_nm-,-1.95054146798386e-05,-9.160741927602932e-06
A_pocket,1,case_ii_edge,20.0,1.0,half_x_nm+,-2.3888152940862786e-05,6.921347487548815e-05
A_pocket,1,case_ii_edge,20.0,1.0,half_x_nm-,-2.2917071674899425e-05,-8.288993940147073e-05
A_pocket,1,case_ii_edge,20.0,1.0,half_z_nm+,-8.273383993714217e-05,-0.00032664194517549594
A_pocket,1,case_ii_edge,20.0,1.0,half_z_nm-,-4.3521175782306604e-05,-0.00013829347476233649
A_pocket,1,case_ii_edge,20.0,1.0,period_nm+,-0.00011043618266031591,-0.00019142307687419584
A_pocket,1,case_ii_edge,20.0,1.0,period_nm-,-4.6046843388235226e-06,-1.2737131947207992e-07
B_x,1,case_ii_edge,5.0,0.5,baseline,0.008776117924785888,0.03320997539704587
B_x,1,case_ii_edge,5.0,0.5,depth_nm+,-0.006360252547670572,-0.0006297996190097743
B_x,1,case_ii_edge,5.0,0.5,depth_nm-,0.00029973460644314165,-0.009496046950473236
B_x,1,case_ii_edge,5.0,0.5,half_x_nm+,0.00902948234330457,0.026034065554364327
B_x,1,case_ii_edge,5.0,0.5,half_x_nm-,-0.0014126182187157513,0.00834069588549341
B_x,1,case_ii_edge,5.0,0.5,half_z_nm+,0.00941866909404468,0.028351229126068744
B_x,1,case_ii_edge,5.0,0.5,half_z_nm-,0.002519817828816856,-0.0009335705376389697
B_x,1,case_ii_edge,5.0,0.5,period_nm+,0.002250188173816073,-0.004010951369635488
B_x,1,case_ii_edge,5.0,0.5,period_nm-,-0.0015599061811152615,0.0007969570786456885
B_x,1,case_ii_edge,5.0,1.0,baseline,0.01571392731476741,0.1339130834615885
B_x,1,case_ii_edge,5.0,1.0,depth_nm+,0.0005552361540165363,0.1013144145772451
B_x,1,case_ii_edge,5.0,1.0,depth_nm-,-0.005495271402704338,-0.035308181577586514
B_x,1,case_ii_edge,5.0,1.0,half_x_nm+,0.004476293626478778,0.16067941768441935
B_x,1,case_ii_edge,5.0,1.0,half_x_nm-,0.005100230860980798,0.07831975782367107
B_x,1,case_ii_edge,5.0,1.0,half_z_nm+,0.009186715696972464,0.12944147652943006
B_x,1,case_ii_edge,5.0,1.0,half_z_nm-,-0.003239190685403348,0.009929999725564576
B_x,1,case_ii_edge,5.0,1.0,period_nm+,-0.004816164017399593,-0.02254705105889447
B_x,1,case_ii_edge,5.0,1.0,period_nm-,0.006017669414332516,0.02023344367599649
B_x,1,case_ii_edge,10.0,0.5,baseline,0.000694068930117378,-0.002655901038403498
B_x,1,case_ii_edge,10.0,0.5,depth_nm+,-0.0020788745661734914,-0.010814736739129582
B_x,1,case_ii_edge,10.0,0.5,depth_nm-,-0.0012255483436155873,-0.000807046412255024
B_x,1,case_ii_edge,10.0,0.5,half_x_nm+,-0.0017178158013071779,0.001796831832901316
B_x,1,case_ii_edge,10.0,0.5,half_x_nm-,0.00045695354463423177,0.003486269502419738
B_x,1,case_ii_edge,10.0,0.5,half_z_nm+,0.0012733006923827117,-0.001338635277963282
B_x,1,case_ii_edge,10.0,0.5,half_z_nm-,0.0013118194170139569,0.0006665109054768067
B_x,1,case_ii_edge,10.0,0.5,period_nm+,0.0014115537947528081,0.0008514179975788704
B_x,1,case_ii_edge,10.0,0.5,period_nm-,0.00040779592248020927,0.0001373789961264668
B_x,1,case_ii_edge,10.0,1.0,baseline,0.002740573117448686,-0.004565233500609563
B_x,1,case_ii_edge,10.0,1.0,depth_nm+,-0.007145689638380248,-0.052271974360992485
B_x,1,case_ii_edge,10.0,1.0,depth_nm-,-0.0037112940098131264,-0.0030965494799597947
B_x,1,case_ii_edge,10.0,1.0,half_x_nm+,-0.005758150327889067,0.011409679535310108
B_x,1,case_ii_edge,10.0,1.0,half_x_nm-,0.001256725641420861,0.015092844522122235
B_x,1,case_ii_edge,10.0,1.0,half_z_nm+,0.004670007142694166,0.004507656888260866
B_x,1,case_ii_edge,10.0,1.0,half_z_nm-,0.004323535663323261,0.008187368757096539
B_x,1,case_ii_edge,10.0,1.0,period_nm+,0.0048892375476161515,0.006717336314147494
B_x,1,case_ii_edge,10.0,1.0,period_nm-,0.0005892054997771665,0.0019233020409076056
B_x,1,case_ii_edge,20.0,0.5,baseline,-0.00013077106781549802,-0.0007663301622492825
B_x,1,case_ii_edge,20.0,0.5,depth_nm+,-0.00014813027366276932,-0.0012939874234419932
B_x,1,case_ii_edge,20.0,0.5,depth_nm-,6.0155593153324305e-05,-0.00012757674157802025
B_x,1,case_ii_edge,20.0,0.5,half_x_nm+,0.00011068934450562257,-0.00015328802710400102
B_x,1,case_ii_edge,20.0,0.5,half_x_nm-,-0.00014721804158943086,-0.00020937428041459608
B_x,1,case_ii_edge,20.0,0.5,half_z_nm+,-0.0002478909185692213,-0.0010924671494827107
B_x,1,case_ii_edge,20.0,0.5,half_z_nm-,-0.0001442828091928125,-0.00047644941965235485
B_x,1,case_ii_edge,20.0,0.5,period_nm+,-0.00016820269770525392,-0.0003182561910783062
B_x,1,case_ii_edge,20.0,0.5,period_nm-,-0.0001417875676713795,1.5942279678951328e-07
B_x,1,case_ii_edge,20.0,1.0,baseline,-0.0005456002156631057,-0.003268950576182589
B_x,1,case_ii_edge,20.0,1.0,depth_nm+,-0.0008762922148697477,-0.00511521207559415
B_x,1,case_ii_edge,20.0,1.0,depth_nm-,-0.00018629229336591946,-0.0004141723685495034
B_x,1,case_ii_edge,20.0,1.0,half_x_nm+,-0.00027634649801677735,-0.0001087534804478825
B_x,1,case_ii_edge,20.0,1.0,half_x_nm-,-9.408023997838078e-05,-0.000743110216398014
B_x,1,case_ii_edge,20.0,1.0,half_z_nm+,-0.00074772036116455,-0.0046221043308804916
B_x,1,case_ii_edge,20.0,1.0,half_z_nm-,-0.0003323308233098843,-0.002010332675822556
B_x,1,case_ii_edge,20.0,1.0,period_nm+,-0.0004862299231639944,-0.001343425161014493
B_x,1,case_ii_edge,20.0,1.0,period_nm-,-7.055760729679506e-05,4.513830605445351e-06
B_z,1,case_ii_edge,5.0,0.5,baseline,0.0047997654378117115,0.017725344685939504
B_z,1,case_ii_edge,5.0,0.5,depth_nm+,-0.0037270995694221876,-0.002563979665603955
B_z,1,case_ii_edge,5.0,0.5,depth_nm-,0.0003454920528735972,-0.004114489757039687
B_z,1,case_ii_edge,5.0,0.5,half_x_nm+,0.004639295928212259,0.012088550131581666
B_z,1,case_ii_edge,5.0,0.5,half_x_nm-,-0.0008495541535684659,0.003920226194711274
B_z,1,case_ii_edge,5.0,0.5,half_z_nm+,0.00545487799445904,0.01590900618171076
B_z,1,case_ii_edge,5.0,0.5,half_z_nm-,0.0013607663338949944,-0.0005157438515629581
B_z,1,case_ii_edge,5.0,0.5,period_nm+,0.0023262611238090286,-0.0036850936069098422
B_z,1,case_ii_edge,5.0,0.5,period_nm-,-0.0007692943072737379,6.880338537653915e-05
B_z,1,case_ii_edge,5.0,1.0,baseline,0.010539945586742622,0.07423297560094452
B_z,1,case_ii_edge,5.0,1.0,depth_nm+,-0.0005059056323437616,0.03886774957469985
B_z,1,case_ii_edge,5.0,1.0,depth_nm-,-0.0022900220591252074,-0.02025876898495714
B_z,1,case_ii_edge,5.0,1.0,half_x_nm+,0.006547628637702363,0.055256575202899005
B_z,1,case_ii_edge,5.0,1.0,half_x_nm-,0.002054404004517285,0.037280448743468725
B_z,1,case_ii_edge,5.0,1.0,half_z_nm+,0.00719524637877117,0.06906573296504875
B_z,1,case_ii_edge,5.0,1.0,half_z_nm-,-0.0003448707402153306,-0.0021066927627289983
B_z,1,case_ii_edge,5.0,1.0,period_nm+,-0.0030254736074917243,-0.015097209199119666
B_z,1,case_ii_edge,5.0,1.0,period_nm-,0.0007422705316421641,0.0017018524924184155
B_z,1,case_ii_edge,10.0,0.5,baseline,0.0003500857438037755,-0.0014359627252747281
B_z,1,case_ii_edge,10.0,0.5,depth_nm+,-0.0011495288334740783,-0.006406347553477271
B_z,1,case_ii_edge,10.0,0.5,depth_nm-,-0.000577386379352271,-0.0003762902009521868
B_z,1,case_ii_edge,10.0,0.5,half_x_nm+,-0.0008256600573569167,0.0007823637165075559
B_z,1,case_ii_edge,10.0,0.5,half_x_nm-,0.0002574145382314083,0.002067677958862972
B_z,1,case_ii_edge,10.0,0.5,half_z_nm+,0.000722998078126133,-0.0007506757612251447
B_z,1,case_ii_edge,10.0,0.5,half_z_nm-,0.0006515863828723129,0.0002644508708521884
B_z,1,case_ii_edge,10.0,0.5,period_nm+,0.0014154365586239656,0.0008438586065076178
B_z,1,case_ii_edge,10.0,0.5,period_nm-,0.0001375539413031035,1.706714195253442e-05
B_z,1,case_ii_edge,10.0,1.0,baseline,0.001290438500785529,-0.004947558107594847
B_z,1,case_ii_edge,10.0,1.0,depth_nm+,-0.003939715359878332,-0.0313982651570989
B_z,1,case_ii_edge,10.0,1.0,depth_nm-,-0.0019904176530044504,-0.0016174701387258947
B_z,1,case_ii_edge,10.0,1.0,half_x_nm+,-0.002786423699091073,0.004072867009922432
B_z,1,case_ii_edge,10.0,1.0,half_x_nm-,0.0008747420072543199,0.00928712901160264
B_z,1,case_ii_edge,10.0,1.0,half_z_nm+,0.0025076236048300893,-0.0002959881092133576
B_z,1,case_ii_edge,10.0,1.0,half_z_nm-,0.0022692993939936734,0.0024713331780104944
B_z,1,case_ii_edge,10.0,1.0,period_nm+,0.004668519711505059,0.006410612051937586
B_z,1,case_ii_edge,10.0,1.0,period_nm-,0.0004841220194964774,0.0002643485342313596
B_z,1,case_ii_edge,20.0,0.5,baseline,-5.782247411020153e-05,-0.0003890053563114122
B_z,1,case_ii_edge,20.0,0.5,depth_nm+,-8.0656050778765e-05,-0.0007632542818843471
B_z,1,case_ii_edge,20.0,0.5,depth_nm-,2.3780581506514104e-05,-5.970526599043211e-05
B_z,1,case_ii_edge,20.0,0.5,half_x_nm+,3.0327889045569933e-05,-7.363214319363806e-05
B_z,1,case_ii_edge,20.0,0.5,half_x_nm-,-9.677808893522599e-05,-0.00011288981953900754
B_z,1,case_ii_edge,20.0,0.5,half_z_nm+,-0.0001553713398020906,-0.0005943202560803121
B_z,1,case_ii_edge,20.0,0.5,half_z_nm-,-8.302263296076917e-05,-0.00022716787034079457
B_z,1,case_ii_edge,20.0,0.5,period_nm+,-0.0001709573629619099,-0.00030983171887142245
B_z,1,case_ii_edge,20.0,0.5,period_nm-,-4.237223428936107e-05,-1.6600261221923534e-07
B_z,1,case_ii_edge,20.0,1.0,baseline,-0.0002869225710830231,-0.0016156660332464108
B_z,1,case_ii_edge,20.0,1.0,depth_nm+,-0.0004474163126877706,-0.0030341165880368934
B_z,1,case_ii_edge,20.0,1.0,depth_nm-,-9.903203292983831e-05,-0.0002052922547894605
B_z,1,case_ii_edge,20.0,1.0,half_x_nm+,-0.00014535792745160037,-0.00012440658505331534
B_z,1,case_ii_edge,20.0,1.0,half_x_nm-,-5.724576824105154e-05,-0.0004541102515152728
B_z,1,case_ii_edge,20.0,1.0,half_z_nm+,-0.00041270964325129667,-0.0024866682660427512
B_z,1,case_ii_edge,20.0,1.0,half_z_nm-,-0.0001807736117619696,-0.0009418420625859443
B_z,1,case_ii_edge,20.0,1.0,period_nm+,-0.0004842441839993661,-0.0013287061302546975
B_z,1,case_ii_edge,20.0,1.0,period_nm-,-3.0739888756653455e-05,2.0407719978823135e-07
A,2,case_i_center,5.0,0.5,baseline,-0.00033186240783289467,-0.001555114312634668
A,2,case_i_center,5.0,0.5,depth_nm+,0.0003317599939567841,0.0031717471200046737
A,2,case_i_center,5.0,0.5,depth_nm-,-0.00014596148434320444,-0.0006262851121076852
A,2,case_i_center,5.0,0.5,half_x_nm+,0.000511369220507582,0.0016060371259540435
A,2,case_i_center,5.0,0.5,half_x_nm-,0.000129055714618298,-0.0004639542176933455
A,2,case_i_center,5.0,0.5,half_z_nm+,-0.0002284550801926466,0.0005754039366045651
A,2,case_i_center,5.0,0.5,half_z_nm-,0.00021771162792111678,0.0007674360846790722
A,2,case_i_center,5.0,0.5,period_nm+,0.00036131201210440334,-0.0008681398773867375
A,2,case_i_center,5.0,0.5,period_nm-,-0.0004542758416523629,-0.002650059573363929
A,2,case_i_center,5.0,1.0,baseline,0.000776825189448882,0.0062522242630494535
A,2,case_i_center,5.0,1.0,depth_nm+,-0.0021796797506230536,0.01600343997087313
A,2,case_i_center,5.0,1.0,depth_nm-,0.0003706207306203857,0.0026431449374429644
A,2,case_i_center,5.0,1.0,half_x_nm+,-0.0005826385114400812,0.006049720317065684
A,2,case_i_center,5.0,1.0,half_x_nm-,0.0007820431953000223,0.002729475266467214
A,2,case_i_center,5.0,1.0,half_z_nm+,-0.0007566710008318212,0.08694328624415462
A,2,case_i_center,5.0,1.0,half_z_nm-,-0.00038426538515393127,0.002928371833252085
A,2,case_i_center,5.0,1.0,period_nm+,0.00033890600269857784,-0.004157037657247526
A,2,case_i_center,5.0,1.0,period_nm-,0.0004022202453655699,0.0062380439455234395
A,2,case_i_center,10.0,0.5,baseline,5.044719388824781e-05,-1.3526416212969559e-05
A,2,case_i_center,10.0,0.5,depth_nm+,0.00012679320980310202,9.210034992971077e-05
A,2,case_i_center,10.0,0.5,depth_nm-,3.283897753372789e-05,-1.639712268168843e-05
A,2,case_i_center,10.0,0.5,half_x_nm+,3.881690485199596e-05,8.466294776248568e-05
A,2,case_i_center,10.0,0.5,half_x_nm-,3.6392905410354004e-06,-3.541909795663832e-05
A,2,case_i_center,10.0,0.5,half_z_nm+,-0.00011179538114942933,-9.908843943092806e-06
A,2,case_i_center,10.0,0.5,half_z_nm-,3.8762605697019795e-05,3.260132229884798e-05
A,2,case_i_center,10.0,0.5,period_nm+,-3.968384257033164e-05,9.494662507498368e-05
A,2,case_i_center,10.0,0.5,period_nm-,5.547368038875955e-05,-4.937710743974392e-05
A,2,case_i_center,10.0,1.0,baseline,-0.00016130643978412573,-0.0001341820791213824
A,2,case_i_center,10.0,1.0,depth_nm+,-0.0003613293880104229,0.00010913851873857591
A,2,case_i_center,10.0,1.0,depth_nm-,-7.358946043412029e-05,-8.31215565366319e-05
A,2,case_i_center,10.0,1.0,half_x_nm+,-0.00027594103849230833,0.00015449278664116713
A,2,case_i_center,10.0,1.0,half_x_nm-,5.4408457117016695e-05,-0.00010530760469748803
A,2,case_i_center,10.0,1.0,half_z_nm+,0.00046466923845667196,0.00013860960045257084
A,2,case_i_center,10.0,1.0,half_z_nm-,-0.0003263853644774606,6.902302534053824e-05
A,2,case_i_center,10.0,1.0,period_nm+,0.00022734571299437567,9.075327588389863e-05
A,2,case_i_center,10.0,1.0,period_nm-,-0.00013226867482407645,-0.00028454399545880995
A,2,case_i_center,20.0,0.5,baseline,-5.60719843520352e-06,-3.4488359753159404e-07
A,2,case_i_center,20.0,0.5,depth_nm+,0.000120970777348052,-7.568122436225918e-07
A,2,case_i_center,20.0,0.5,depth_nm-,5.155937273434302e-05,2.4298989780520575e-07
A,2,case_i_center,20.0,0.5,half_x_nm+,-8.067009513874901e-05,7.564673071250682e-07
A,2,case_i_center,20.0,0.5,half_x_nm-,-7.14913665505329e-05,-6.031261131632905e-07
A,2,case_i_center,20.0,0.5,half_z_nm+,-5.642882806977667e-05,-2.6625577119745632e-06
A,2,case_i_center,20.0,0.5,half_z_nm-,-5.265176652773096e-05,4.862409979316838e-07
A,2,case_i_center,20.0,0.5,period_nm+,-0.00013800797339673376,7.424844188205311e-07
A,2,case_i_center,20.0,0.5,period_nm-,5.745514081729325e-05,-1.432595147782533e-07
A,2,case_i_center,20.0,1.0,baseline,-9.58482875551836e-05,-3.4352365884351597e-06
A,2,case_i_center,20.0,1.0,depth_nm+,7.684598989923797e-05,3.680514325824462e-06
A,2,case_i_center,20.0,1.0,depth_nm-,4.6055372463160715e-05,2.3358238000031913e-06
A,2,case_i_center,20.0,1.0,half_x_nm+,-7.972835464088723e-05,2.7179869077273625e-06
A,2,case_i_center,20.0,1.0,half_x_nm-,-1.9966813053579058e-05,-4.459793839281264e-06
A,2,case_i_center,20.0,1.0,half_z_nm+,5.093415039608695e-05,-1.541049391875492e-05
A,2,case_i_center,20.0,1.0,half_z_nm-,-4.975205548921058e-05,2.0443147701253897e-06
A,2,case_i_center,20.0,1.0,period_nm+,-2.2488651837737628e-05,7.0916253705417524e-06
A,2,case_i_center,20.0,1.0,period_nm-,-0.00012212110443740598,-3.99894193043286e-06
A_pocket,2,case_i_center,5.0,0.5,baseline,-9.404985183334574e-05,-0.00016695205057572302
A_pocket,2,case_i_center,5.0,0.5,depth_nm+,0.00010707795681163058,0.0005556121185099974
A_pocket,2,case_i_center,5.0,0.5,depth_nm-,-3.8693866685729494e-05,-6.894456943818956e-05
A_pocket,2,case_i_center,5.0,0.5,half_x_nm+,0.00012065578749743955,0.00019192200531478742
A_pocket,2,case_i_center,5.0,0.5,half_x_nm-,1.788258150686728e-05,-0.00013236090779198892
A_pocket,2,case_i_center,5.0,0.5,half_z_nm+,-5.74316359742387e-05,0.00012582651159255467
A_pocket,2,case_i_center,5.0,0.5,half_z_nm-,6.233876421056148e-05,9.791259034266009e-05
A_pocket,2,case_i_center,5.0,0.5,period_nm+,8.394750485755248e-05,2.2227883264325926e-05
A_pocket,2,case_i_center,5.0,0.5,period_nm-,-0.0001761546596571878,-0.00031571370315609457
A_pocket,2,case_i_center,5.0,1.0,baseline,-0.0003586721917266944,-0.000992172691721398
A_pocket,2,case_i_center,5.0,1.0,depth_nm+,4.6013116807864726e-05,0.0018970681331740343
A_pocket,2,case_i_center,5.0,1.0,depth_nm-,-7.891070436377712e-05,-0.0004084181034328905
A_pocket,2,case_i_center,5.0,1.0,half_x_nm+,0.00046919247986016224,0.0010782193052723751
A_pocket,2,case_i_center,5.0,1.0,half_x_nm-,0.00032693013402765314,-0.0002037344209066972
A_pocket,2,case_i_center,5.0,1.0,half_z_nm+,-0.0005642545938646382,2.3458567465582843e-05
A_pocket,2,case_i_center,5.0,1.0,half_z_nm-,0.00019723367876840498,0.000522862074107934
A_pocket,2,case_i_center,5.0,1.0,period_nm+,0.0004151279773882688,-0.0006007683867332555
A_pocket,2,case_i_center,5.0,1.0,period_nm-,-0.0003153769566757447,-0.0016261019346655407
A_pocket,2,case_i_center,10.0,0.5,baseline,1.2863200005607672e-05,-1.5144666865408518e-06
A_pocket,2,case_i_center,10.0,0.5,depth_nm+,2.0077951712305607e-05,1.6464211150491945e-05
A_pocket,2,case_i_center,10.0,0.5,depth_nm-,7.168214919420907e-06,-2.298144068008768e-06
A_pocket,2,case_i_center,10.0,0.5,half_x_nm+,6.117795273582051e-06,1.395002528486219e-05
A_pocket,2,case_i_center,10.0,0.5,half_x_nm-,3.996802093286789e-06,-6.131655221804425e-06
A_pocket,2,case_i_center,10.0,0.5,half_z_nm+,-2.241228088700406e-05,-3.810202277838284e-06
A_pocket,2,case_i_center,10.0,0.5,half_z_nm-,5.695985446655706e-06,6.144791576477408e-06
A_pocket,2,case_i_center,10.0,0.5,period_nm+,-5.406706267141459e-06,1.2377063119079997e-05
A_pocket,2,case_i_center,10.0,0.5,period_nm-,1.0898796314554732e-05,-6.515166992131401e-06
A_pocket,2,case_i_center,10.0,1.0,baseline,-8.891439798811018e-05,-8.425397158570464e-06
A_pocket,2,case_i_center,10.0,1.0,depth_nm+,-9.906931277360934e-05,2.7645354451575265e-05
A_pocket,2,case_i_center,10.0,1.0,depth_nm-,-4.7886271195035635e-05,-7.5248625478728526e-06
A_pocket,2,case_i_center,10.0,1.0,half_x_nm+,-4.857126731560354e-05,2.9109574831243134e-05
A_pocket,2,case_i_center,10.0,1.0,half_x_nm-,-3.394200469508668e-05,-1.6891848294121008e-05
A_pocket,2,case_i_center,10.0,1.0,half_z_nm+,0.00015002897620992883,6.021712802986383e-07
A_pocket,2,case_i_center,10.0,1.0,half_z_nm-,-5.638096722622096e-05,1.2035694318543254e-05
A_pocket,2,case_i_center,10.0,1.0,period_nm+,1.3990279235820413e-05,3.2286054786975e-05
A_pocket,2,case_i_center,10.0,1.0,period_nm-,-0.00010615162939463241,-2.206983525901505e-05
A_pocket,2,case_i_center,20.0,0.5,baseline,1.315160651890919e-05,-1.84159016331695e-08
A_pocket,2,case_i_center,20.0,0.5,depth_nm+,3.9189968132269035e-05,-1.0012590750587281e-07
A_pocket,2,case_i_center,20.0,0.5,depth_nm-,1.5225320822384938e-05,4.1962551632687e-08
A_pocket,2,case_i_center,20.0,0.5,half_x_nm+,-2.362594090852318e-05,2.095068152351966e-07
A_pocket,2,case_i_center,20.0,0.5,half_x_nm-,-2.5860228250297948e-05,-6.023987858863951e-08
A_pocket,2,case_i_center,20.0,0.5,half_z_nm+,-2.6544633401050233e-05,-2.775745743918535e-07
A_pocket,2,case_i_center,20.0,0.5,half_z_nm-,-1.579250487114851e-05,1.1306224787258262e-07
A_pocket,2,case_i_center,20.0,0.5,period_nm+,-4.602274932489006e-05,-2.6251020762186353e-08
